PASSENGERS,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,MONTH
2.00,AN,"ADVANCED AIR, LLC",14236,PRB,12127,HHR,11
2.00,AN,"ADVANCED AIR, LLC",14262,PSP,12127,HHR,5
2.00,AN,"ADVANCED AIR, LLC",14262,PSP,14898,SMO,11
2.00,AN,"ADVANCED AIR, LLC",14320,PWK,12127,HHR,11
2.00,AN,"ADVANCED AIR, LLC",14673,SAD,15051,SVC,2
2.00,AN,"ADVANCED AIR, LLC",14673,SAD,15051,SVC,9
2.00,AN,"ADVANCED AIR, LLC",14674,SAF,16679,MRF,1
2.00,AN,"ADVANCED AIR, LLC",14679,SAN,12127,HHR,9
2.00,AN,"ADVANCED AIR, LLC",14679,SAN,13295,MHR,10
2.00,AN,"ADVANCED AIR, LLC",14712,SCF,11041,CLD,12
2.00,AN,"ADVANCED AIR, LLC",14712,SCF,14530,RIL,2
2.00,AN,"ADVANCED AIR, LLC",14712,SCF,15618,VNY,11
2.00,AN,"ADVANCED AIR, LLC",14730,SDF,12127,HHR,4
2.00,AN,"ADVANCED AIR, LLC",14771,SFO,10327,APC,5
2.00,AN,"ADVANCED AIR, LLC",14771,SFO,14908,SNA,7
2.00,AN,"ADVANCED AIR, LLC",14831,SJC,12127,HHR,2
2.00,AN,"ADVANCED AIR, LLC",14869,SLC,12127,HHR,12
2.00,AN,"ADVANCED AIR, LLC",14898,SMO,10327,APC,11
2.00,AN,"ADVANCED AIR, LLC",14898,SMO,11041,CLD,4
2.00,AN,"ADVANCED AIR, LLC",14908,SNA,14771,SFO,7
2.00,AN,"ADVANCED AIR, LLC",14922,SNS,12127,HHR,8
2.00,AN,"ADVANCED AIR, LLC",15023,STS,12127,HHR,8
2.00,AN,"ADVANCED AIR, LLC",15023,STS,12127,HHR,11
2.00,AN,"ADVANCED AIR, LLC",15051,SVC,14673,SAD,9
2.00,AN,"ADVANCED AIR, LLC",15167,TEB,12127,HHR,9
2.00,AN,"ADVANCED AIR, LLC",15167,TEB,13898,OPF,12
2.00,AN,"ADVANCED AIR, LLC",15325,TRM,11775,FSD,12
2.00,AN,"ADVANCED AIR, LLC",15325,TRM,12136,HIO,12
2.00,AN,"ADVANCED AIR, LLC",15325,TRM,14712,SCF,3
2.00,AN,"ADVANCED AIR, LLC",15325,TRM,15618,VNY,4
2.00,AN,"ADVANCED AIR, LLC",15325,TRM,15618,VNY,11
2.00,AN,"ADVANCED AIR, LLC",15325,TRM,16817,NV6,6
2.00,AN,"ADVANCED AIR, LLC",15498,UT1,12127,HHR,7
2.00,AN,"ADVANCED AIR, LLC",15618,VNY,13796,OAK,4
2.00,AN,"ADVANCED AIR, LLC",15618,VNY,14081,PGA,3
2.00,AN,"ADVANCED AIR, LLC",15618,VNY,15325,TRM,10
2.00,AN,"ADVANCED AIR, LLC",16679,MRF,14674,SAF,1
2.00,AN,"ADVANCED AIR, LLC",16817,NV6,12127,HHR,2
2.00,AN,"ADVANCED AIR, LLC",17008,2NJ,13072,LRU,1
2.00,AS,Alaska Airlines Inc.,10299,ANC,10299,ANC,5
2.00,AS,Alaska Airlines Inc.,10299,ANC,10299,ANC,8
2.00,AS,Alaska Airlines Inc.,10299,ANC,10299,ANC,11
2.00,AS,Alaska Airlines Inc.,10397,ATL,10800,BUR,10
2.00,AS,Alaska Airlines Inc.,10423,AUS,14262,PSP,3
2.00,AS,Alaska Airlines Inc.,10721,BOS,12889,LAS,10
2.00,AS,Alaska Airlines Inc.,10849,BZN,14057,PDX,8
2.00,AS,Alaska Airlines Inc.,11278,DCA,15016,STL,3
2.00,AS,Alaska Airlines Inc.,11298,DFW,11884,GEG,10
2.00,AS,Alaska Airlines Inc.,11298,DFW,12889,LAS,9
2.00,AS,Alaska Airlines Inc.,11433,DTW,11292,DEN,7
2.00,AS,Alaska Airlines Inc.,11618,EWR,10620,BIL,3
2.00,AS,Alaska Airlines Inc.,11618,EWR,11298,DFW,7
2.00,AS,Alaska Airlines Inc.,11697,FLL,11298,DFW,1
2.00,AS,Alaska Airlines Inc.,11884,GEG,14057,PDX,1
2.00,AS,Alaska Airlines Inc.,12264,IAD,10792,BUF,6
2.00,AS,Alaska Airlines Inc.,12264,IAD,14107,PHX,5
2.00,AS,Alaska Airlines Inc.,12266,IAH,10713,BOI,9
2.00,AS,Alaska Airlines Inc.,12478,JFK,14107,PHX,10
2.00,AS,Alaska Airlines Inc.,12892,LAX,14831,SJC,3
2.00,AS,Alaska Airlines Inc.,13198,MCI,11292,DEN,10
2.00,AS,Alaska Airlines Inc.,13198,MCI,11884,GEG,8
2.00,AS,Alaska Airlines Inc.,13204,MCO,11298,DFW,8
2.00,AS,Alaska Airlines Inc.,13204,MCO,14107,PHX,10
2.00,AS,Alaska Airlines Inc.,13495,MSY,12266,IAH,6
2.00,AS,Alaska Airlines Inc.,13830,OGG,12758,KOA,2
2.00,AS,Alaska Airlines Inc.,14057,PDX,14057,PDX,12
2.00,AS,Alaska Airlines Inc.,14747,SEA,11921,GJT,8
2.00,AS,Alaska Airlines Inc.,14771,SFO,13487,MSP,10
2.00,AS,Alaska Airlines Inc.,14869,SLC,11884,GEG,1
2.00,B6,JetBlue Airways,13495,MSY,12197,HPN,8
2.00,BAS,Baranautica Air Service LLC,14270,PTD,14828,SIT,1
2.00,BAS,Baranautica Air Service LLC,14276,PTL,14828,SIT,9
2.00,BAS,Baranautica Air Service LLC,14276,PTL,14828,SIT,11
2.00,BAS,Baranautica Air Service LLC,14828,SIT,14276,PTL,4
2.00,BAS,Baranautica Air Service LLC,14828,SIT,14276,PTL,6
2.00,BAS,Baranautica Air Service LLC,14828,SIT,14276,PTL,7
2.00,BAS,Baranautica Air Service LLC,16982,2AK,14828,SIT,5
2.00,BAS,Baranautica Air Service LLC,16982,2AK,14828,SIT,12
2.00,DL,Delta Air Lines Inc.,10208,AGS,10397,ATL,7
2.00,DL,Delta Air Lines Inc.,10397,ATL,12896,LBB,1
2.00,DL,Delta Air Lines Inc.,10397,ATL,15389,TWF,9
2.00,DL,Delta Air Lines Inc.,10529,BDL,14307,PVD,6
2.00,DL,Delta Air Lines Inc.,10620,BIL,11775,FSD,3
2.00,DL,Delta Air Lines Inc.,10721,BOS,10140,ABQ,9
2.00,DL,Delta Air Lines Inc.,10721,BOS,10868,CAE,7
2.00,DL,Delta Air Lines Inc.,10721,BOS,10980,CHA,1
2.00,DL,Delta Air Lines Inc.,10721,BOS,12266,IAH,4
2.00,DL,Delta Air Lines Inc.,10800,BUR,13851,OKC,11
2.00,DL,Delta Air Lines Inc.,10800,BUR,14107,PHX,11
2.00,DL,Delta Air Lines Inc.,10800,BUR,15389,TWF,8
2.00,DL,Delta Air Lines Inc.,10821,BWI,10721,BOS,7
2.00,DL,Delta Air Lines Inc.,10849,BZN,14633,RST,7
2.00,DL,Delta Air Lines Inc.,10994,CHS,14100,PHL,5
2.00,DL,Delta Air Lines Inc.,11042,CLE,12264,IAD,12
2.00,DL,Delta Air Lines Inc.,11057,CLT,10599,BHM,7
2.00,DL,Delta Air Lines Inc.,11057,CLT,11337,DLH,7
2.00,DL,Delta Air Lines Inc.,11057,CLT,11995,GSO,8
2.00,DL,Delta Air Lines Inc.,11066,CMH,11193,CVG,4
2.00,DL,Delta Air Lines Inc.,11066,CMH,13244,MEM,1
2.00,DL,Delta Air Lines Inc.,11193,CVG,11337,DLH,5
2.00,DL,Delta Air Lines Inc.,11193,CVG,14107,PHX,12
2.00,DL,Delta Air Lines Inc.,11278,DCA,14635,RSW,9
2.00,DL,Delta Air Lines Inc.,11292,DEN,10208,AGS,7
2.00,DL,Delta Air Lines Inc.,11292,DEN,13076,LSE,7
2.00,DL,Delta Air Lines Inc.,11298,DFW,11986,GRR,5
2.00,DL,Delta Air Lines Inc.,11298,DFW,12339,IND,8
2.00,DL,Delta Air Lines Inc.,11298,DFW,14683,SAT,3
2.00,DL,Delta Air Lines Inc.,11433,DTW,10140,ABQ,1
2.00,DL,Delta Air Lines Inc.,11433,DTW,11337,DLH,8
2.00,DL,Delta Air Lines Inc.,11433,DTW,12448,JAN,6
2.00,DL,Delta Air Lines Inc.,11433,DTW,13891,ONT,7
2.00,DL,Delta Air Lines Inc.,11618,EWR,13342,MKE,6
2.00,DL,Delta Air Lines Inc.,11697,FLL,14100,PHL,8
2.00,DL,Delta Air Lines Inc.,11697,FLL,14635,RSW,12
2.00,DL,Delta Air Lines Inc.,11775,FSD,10693,BNA,7
2.00,DL,Delta Air Lines Inc.,11884,GEG,13198,MCI,7
2.00,DL,Delta Air Lines Inc.,12173,HNL,11637,FAR,6
2.00,DL,Delta Air Lines Inc.,12191,HOU,10423,AUS,5
2.00,DL,Delta Air Lines Inc.,12191,HOU,12451,JAX,5
2.00,DL,Delta Air Lines Inc.,12264,IAD,13487,MSP,3
2.00,DL,Delta Air Lines Inc.,12266,IAH,10599,BHM,7
2.00,DL,Delta Air Lines Inc.,12278,ICT,11298,DFW,11
2.00,DL,Delta Air Lines Inc.,12339,IND,12217,HSV,7
2.00,DL,Delta Air Lines Inc.,12478,JFK,12264,IAD,3
2.00,DL,Delta Air Lines Inc.,12478,JFK,13198,MCI,12
2.00,DL,Delta Air Lines Inc.,12478,JFK,13244,MEM,12
2.00,DL,Delta Air Lines Inc.,12478,JFK,14492,RDU,7
2.00,DL,Delta Air Lines Inc.,12478,JFK,15370,TUL,9
2.00,DL,Delta Air Lines Inc.,12889,LAS,10713,BOI,9
2.00,DL,Delta Air Lines Inc.,12889,LAS,11775,FSD,5
2.00,DL,Delta Air Lines Inc.,12889,LAS,13198,MCI,6
2.00,DL,Delta Air Lines Inc.,12889,LAS,13871,OMA,10
2.00,DL,Delta Air Lines Inc.,12892,LAX,14679,SAN,12
2.00,DL,Delta Air Lines Inc.,12953,LGA,10423,AUS,12
2.00,DL,Delta Air Lines Inc.,12953,LGA,12448,JAN,7
2.00,DL,Delta Air Lines Inc.,12953,LGA,13360,MLB,8
2.00,DL,Delta Air Lines Inc.,12953,LGA,13577,MYR,1
2.00,DL,Delta Air Lines Inc.,12953,LGA,14100,PHL,12
2.00,DL,Delta Air Lines Inc.,12953,LGA,15016,STL,6
2.00,DL,Delta Air Lines Inc.,12953,LGA,15249,TLH,6
2.00,DL,Delta Air Lines Inc.,13198,MCI,13871,OMA,6
2.00,DL,Delta Air Lines Inc.,13204,MCO,11995,GSO,8
2.00,DL,Delta Air Lines Inc.,13204,MCO,12264,IAD,8
2.00,DL,Delta Air Lines Inc.,13204,MCO,14576,ROC,2
2.00,DL,Delta Air Lines Inc.,13303,MIA,10821,BWI,1
2.00,DL,Delta Air Lines Inc.,13303,MIA,10980,CHA,6
2.00,DL,Delta Air Lines Inc.,13303,MIA,11066,CMH,5
2.00,DL,Delta Air Lines Inc.,13303,MIA,14100,PHL,7
2.00,DL,Delta Air Lines Inc.,13487,MSP,10868,CAE,6
2.00,DL,Delta Air Lines Inc.,13487,MSP,11003,CID,12
2.00,DL,Delta Air Lines Inc.,13487,MSP,11109,COS,10
2.00,DL,Delta Air Lines Inc.,13487,MSP,11775,FSD,2
2.00,DL,Delta Air Lines Inc.,13487,MSP,14027,PBI,8
2.00,DL,Delta Air Lines Inc.,13487,MSP,14524,RIC,8
2.00,DL,Delta Air Lines Inc.,13577,MYR,10208,AGS,9
2.00,DL,Delta Air Lines Inc.,13577,MYR,12451,JAX,7
2.00,DL,Delta Air Lines Inc.,13851,OKC,11298,DFW,5
2.00,DL,Delta Air Lines Inc.,13851,OKC,14683,SAT,11
2.00,DL,Delta Air Lines Inc.,13930,ORD,10599,BHM,7
2.00,DL,Delta Air Lines Inc.,13931,ORF,10994,CHS,1
2.00,DL,Delta Air Lines Inc.,14057,PDX,13485,MSN,5
2.00,DL,Delta Air Lines Inc.,14100,PHL,10599,BHM,1
2.00,DL,Delta Air Lines Inc.,14100,PHL,11337,DLH,7
2.00,DL,Delta Air Lines Inc.,14100,PHL,11618,EWR,6
2.00,DL,Delta Air Lines Inc.,14100,PHL,11921,GJT,5
2.00,DL,Delta Air Lines Inc.,14107,PHX,11423,DSM,5
2.00,DL,Delta Air Lines Inc.,14107,PHX,12339,IND,2
2.00,DL,Delta Air Lines Inc.,14107,PHX,13198,MCI,9
2.00,DL,Delta Air Lines Inc.,14107,PHX,13495,MSY,2
2.00,DL,Delta Air Lines Inc.,14107,PHX,13930,ORD,8
2.00,DL,Delta Air Lines Inc.,14107,PHX,14679,SAN,2
2.00,DL,Delta Air Lines Inc.,14259,PSM,14321,PWM,8
2.00,DL,Delta Air Lines Inc.,14307,PVD,14576,ROC,5
2.00,DL,Delta Air Lines Inc.,14524,RIC,11278,DCA,6
2.00,DL,Delta Air Lines Inc.,14635,RSW,11066,CMH,5
2.00,DL,Delta Air Lines Inc.,14635,RSW,15304,TPA,4
2.00,DL,Delta Air Lines Inc.,14679,SAN,11298,DFW,10
2.00,DL,Delta Air Lines Inc.,14747,SEA,13891,ONT,12
2.00,DL,Delta Air Lines Inc.,14747,SEA,15096,SYR,8
2.00,DL,Delta Air Lines Inc.,14771,SFO,11637,FAR,8
2.00,DL,Delta Air Lines Inc.,14843,SJU,11996,GSP,8
2.00,DL,Delta Air Lines Inc.,14843,SJU,12217,HSV,12
2.00,DL,Delta Air Lines Inc.,14869,SLC,14633,RST,6
2.00,DL,Delta Air Lines Inc.,14986,SRQ,14100,PHL,4
2.00,DL,Delta Air Lines Inc.,14986,SRQ,15304,TPA,6
2.00,DL,Delta Air Lines Inc.,15016,STL,11986,GRR,10
2.00,DL,Delta Air Lines Inc.,15024,STT,13303,MIA,3
2.00,DL,Delta Air Lines Inc.,15304,TPA,12889,LAS,12
2.00,DL,Delta Air Lines Inc.,15304,TPA,14633,RST,7
2.00,F9,Frontier Airlines Inc.,11057,CLT,13487,MSP,6
2.00,F9,Frontier Airlines Inc.,12266,IAH,13891,ONT,3
2.00,F9,Frontier Airlines Inc.,14254,PSE,13232,MDW,2
2.00,F9,Frontier Airlines Inc.,14679,SAN,11986,GRR,3
2.00,F9,Frontier Airlines Inc.,14908,SNA,11775,FSD,7
2.00,G7,GoJet Airlines LLC d/b/a United Express,11042,CLE,11618,EWR,3
2.00,GCA,"Global Crossing Airlines, Inc.",13303,MIA,10397,ATL,3
2.00,GV,Grant Aviation,10237,AKB,11445,DUT,6
2.00,GV,Grant Aviation,10241,AKI,10241,AKI,6
2.00,GV,Grant Aviation,10245,AKN,12294,IGG,7
2.00,GV,Grant Aviation,10245,AKN,12294,IGG,12
2.00,GV,Grant Aviation,10245,AKN,12635,KCG,9
2.00,GV,Grant Aviation,10245,AKN,12635,KCG,10
2.00,GV,Grant Aviation,10245,AKN,12638,KCL,4
2.00,GV,Grant Aviation,10245,AKN,12638,KCL,11
2.00,GV,Grant Aviation,10245,AKN,15448,UGS,1
2.00,GV,Grant Aviation,10245,AKN,15448,UGS,3
2.00,GV,Grant Aviation,10245,AKN,15853,WSN,1
2.00,GV,Grant Aviation,10245,AKN,15853,WSN,2
2.00,GV,Grant Aviation,10245,AKN,15853,WSN,8
2.00,GV,Grant Aviation,10245,AKN,15853,WSN,9
2.00,GV,Grant Aviation,10245,AKN,15853,WSN,10
2.00,GV,Grant Aviation,10405,ATT,12853,KWN,7
2.00,GV,Grant Aviation,10416,AUK,12769,KOT,4
2.00,GV,Grant Aviation,10416,AUK,12769,KOT,8
2.00,GV,Grant Aviation,10416,AUK,12769,KOT,11
2.00,GV,Grant Aviation,10416,AUK,15085,SXP,6
2.00,GV,Grant Aviation,10416,AUK,15085,SXP,8
2.00,GV,Grant Aviation,10416,AUK,15085,SXP,9
2.00,GV,Grant Aviation,10416,AUK,15085,SXP,10
2.00,GV,Grant Aviation,10551,BET,10416,AUK,3
2.00,GV,Grant Aviation,10551,BET,10551,BET,2
2.00,GV,Grant Aviation,10551,BET,11028,CKD,8
2.00,GV,Grant Aviation,10551,BET,11227,CYF,7
2.00,GV,Grant Aviation,10551,BET,11241,CZF,5
2.00,GV,Grant Aviation,10551,BET,11492,EEK,10
2.00,GV,Grant Aviation,10551,BET,11550,EMK,8
2.00,GV,Grant Aviation,10551,BET,12676,KGX,5
2.00,GV,Grant Aviation,10551,BET,12853,KWN,7
2.00,GV,Grant Aviation,10551,BET,12855,KWT,4
2.00,GV,Grant Aviation,10551,BET,13369,MLL,10
2.00,GV,Grant Aviation,10551,BET,13579,MYU,2
2.00,GV,Grant Aviation,10551,BET,13579,MYU,7
2.00,GV,Grant Aviation,10551,BET,13894,OOK,6
2.00,GV,Grant Aviation,10551,BET,14282,PTU,8
2.00,GV,Grant Aviation,10551,BET,14718,SCM,8
2.00,GV,Grant Aviation,10551,BET,14987,SRV,6
2.00,GV,Grant Aviation,10551,BET,15085,SXP,6
2.00,GV,Grant Aviation,10551,BET,15257,TLT,5
2.00,GV,Grant Aviation,10551,BET,15554,VAK,10
2.00,GV,Grant Aviation,10917,CDB,10917,CDB,11
2.00,GV,Grant Aviation,10917,CDB,13704,NLG,11
2.00,GV,Grant Aviation,10917,CDB,14167,PML,5
2.00,GV,Grant Aviation,11053,CLP,11336,DLG,10
2.00,GV,Grant Aviation,11053,CLP,15293,TOG,3
2.00,GV,Grant Aviation,11241,CZF,10551,BET,8
2.00,GV,Grant Aviation,11336,DLG,10245,AKN,7
2.00,GV,Grant Aviation,11336,DLG,10245,AKN,8
2.00,GV,Grant Aviation,11336,DLG,11336,DLG,6
2.00,GV,Grant Aviation,11336,DLG,12720,KLL,7
2.00,GV,Grant Aviation,11336,DLG,15853,WSN,2
2.00,GV,Grant Aviation,11336,DLG,15853,WSN,4
2.00,GV,Grant Aviation,11336,DLG,15853,WSN,7
2.00,GV,Grant Aviation,11445,DUT,11445,DUT,11
2.00,GV,Grant Aviation,11492,EEK,15862,WTL,12
2.00,GV,Grant Aviation,11511,EGX,10245,AKN,2
2.00,GV,Grant Aviation,11511,EGX,10245,AKN,8
2.00,GV,Grant Aviation,11511,EGX,11336,DLG,7
2.00,GV,Grant Aviation,11512,EHM,10551,BET,1
2.00,GV,Grant Aviation,11512,EHM,10551,BET,7
2.00,GV,Grant Aviation,11512,EHM,10551,BET,12
2.00,GV,Grant Aviation,11550,EMK,12807,KSM,3
2.00,GV,Grant Aviation,11550,EMK,12831,KUK,10
2.00,GV,Grant Aviation,11550,EMK,13434,MOU,9
2.00,GV,Grant Aviation,11844,GAL,10551,BET,9
2.00,GV,Grant Aviation,11952,GNU,13894,OOK,6
2.00,GV,Grant Aviation,12087,HCR,10551,BET,4
2.00,GV,Grant Aviation,12195,HPB,10551,BET,8
2.00,GV,Grant Aviation,12195,HPB,10551,BET,10
2.00,GV,Grant Aviation,12195,HPB,11550,EMK,5
2.00,GV,Grant Aviation,12195,HPB,14718,SCM,2
2.00,GV,Grant Aviation,12195,HPB,15554,VAK,2
2.00,GV,Grant Aviation,12294,IGG,10245,AKN,4
2.00,GV,Grant Aviation,12294,IGG,10245,AKN,10
2.00,GV,Grant Aviation,12294,IGG,10245,AKN,12
2.00,GV,Grant Aviation,12635,KCG,12638,KCL,11
2.00,GV,Grant Aviation,12635,KCG,12641,KCQ,7
2.00,GV,Grant Aviation,12635,KCG,12784,KPV,3
2.00,GV,Grant Aviation,12635,KCG,12784,KPV,7
2.00,GV,Grant Aviation,12638,KCL,10245,AKN,12
2.00,GV,Grant Aviation,12638,KCL,12635,KCG,6
2.00,GV,Grant Aviation,12638,KCL,12784,KPV,10
2.00,GV,Grant Aviation,12638,KCL,14273,PTH,6
2.00,GV,Grant Aviation,12641,KCQ,12635,KCG,4
2.00,GV,Grant Aviation,12641,KCQ,12638,KCL,2
2.00,GV,Grant Aviation,12641,KCQ,12638,KCL,6
2.00,GV,Grant Aviation,12641,KCQ,12638,KCL,8
2.00,GV,Grant Aviation,12641,KCQ,12638,KCL,9
2.00,GV,Grant Aviation,12641,KCQ,12638,KCL,11
2.00,GV,Grant Aviation,12641,KCQ,12784,KPV,11
2.00,GV,Grant Aviation,12641,KCQ,14119,PIP,2
2.00,GV,Grant Aviation,12641,KCQ,14273,PTH,7
2.00,GV,Grant Aviation,12653,KEK,12671,KGK,1
2.00,GV,Grant Aviation,12653,KEK,12671,KGK,2
2.00,GV,Grant Aviation,12653,KEK,12671,KGK,4
2.00,GV,Grant Aviation,12653,KEK,12671,KGK,5
2.00,GV,Grant Aviation,12653,KEK,12671,KGK,10
2.00,GV,Grant Aviation,12653,KEK,12671,KGK,11
2.00,GV,Grant Aviation,12653,KEK,12755,KNW,3
2.00,GV,Grant Aviation,12653,KEK,12755,KNW,8
2.00,GV,Grant Aviation,12663,KFP,10917,CDB,2
2.00,GV,Grant Aviation,12663,KFP,10917,CDB,3
2.00,GV,Grant Aviation,12663,KFP,12841,KVC,12
2.00,GV,Grant Aviation,12671,KGK,12653,KEK,2
2.00,GV,Grant Aviation,12671,KGK,12653,KEK,10
2.00,GV,Grant Aviation,12671,KGK,12755,KNW,2
2.00,GV,Grant Aviation,12671,KGK,12755,KNW,3
2.00,GV,Grant Aviation,12671,KGK,12755,KNW,5
2.00,GV,Grant Aviation,12671,KGK,12755,KNW,7
2.00,GV,Grant Aviation,12676,KGX,10551,BET,5
2.00,GV,Grant Aviation,12708,KKH,10551,BET,6
2.00,GV,Grant Aviation,12708,KKH,12851,KWK,3
2.00,GV,Grant Aviation,12708,KKH,12851,KWK,9
2.00,GV,Grant Aviation,12708,KKH,13894,OOK,6
2.00,GV,Grant Aviation,12708,KKH,15862,WTL,1
2.00,GV,Grant Aviation,12709,KKI,12855,KWT,5
2.00,GV,Grant Aviation,12719,KLG,10551,BET,6
2.00,GV,Grant Aviation,12720,KLL,10245,AKN,2
2.00,GV,Grant Aviation,12720,KLL,12653,KEK,10
2.00,GV,Grant Aviation,12737,KMO,11336,DLG,5
2.00,GV,Grant Aviation,12755,KNW,12671,KGK,2
2.00,GV,Grant Aviation,12755,KNW,12671,KGK,5
2.00,GV,Grant Aviation,12769,KOT,12769,KOT,11
2.00,GV,Grant Aviation,12779,KPN,11227,CYF,5
2.00,GV,Grant Aviation,12779,KPN,13894,OOK,6
2.00,GV,Grant Aviation,12784,KPV,12635,KCG,4
2.00,GV,Grant Aviation,12784,KPV,12635,KCG,7
2.00,GV,Grant Aviation,12784,KPV,12638,KCL,10
2.00,GV,Grant Aviation,12784,KPV,12638,KCL,11
2.00,GV,Grant Aviation,12784,KPV,12641,KCQ,1
2.00,GV,Grant Aviation,12784,KPV,12641,KCQ,3
2.00,GV,Grant Aviation,12784,KPV,12641,KCQ,5
2.00,GV,Grant Aviation,12807,KSM,12769,KOT,10
2.00,GV,Grant Aviation,12807,KSM,13434,MOU,6
2.00,GV,Grant Aviation,12831,KUK,10405,ATT,12
2.00,GV,Grant Aviation,12831,KUK,12853,KWN,7
2.00,GV,Grant Aviation,12831,KUK,13770,NUP,11
2.00,GV,Grant Aviation,12851,KWK,12708,KKH,9
2.00,GV,Grant Aviation,12851,KWK,12708,KKH,10
2.00,GV,Grant Aviation,12853,KWN,10405,ATT,2
2.00,GV,Grant Aviation,12853,KWN,10405,ATT,7
2.00,GV,Grant Aviation,12853,KWN,11492,EEK,7
2.00,GV,Grant Aviation,12853,KWN,12831,KUK,7
2.00,GV,Grant Aviation,12853,KWN,15862,WTL,7
2.00,GV,Grant Aviation,12855,KWT,10551,BET,2
2.00,GV,Grant Aviation,12855,KWT,10551,BET,9
2.00,GV,Grant Aviation,12855,KWT,13894,OOK,6
2.00,GV,Grant Aviation,13369,MLL,14627,RSH,1
2.00,GV,Grant Aviation,13434,MOU,11550,EMK,9
2.00,GV,Grant Aviation,13434,MOU,12807,KSM,8
2.00,GV,Grant Aviation,13434,MOU,12807,KSM,9
2.00,GV,Grant Aviation,13434,MOU,14234,PQS,4
2.00,GV,Grant Aviation,13434,MOU,14234,PQS,5
2.00,GV,Grant Aviation,13579,MYU,10551,BET,2
2.00,GV,Grant Aviation,13579,MYU,10551,BET,6
2.00,GV,Grant Aviation,13579,MYU,10551,BET,7
2.00,GV,Grant Aviation,13704,NLG,10917,CDB,6
2.00,GV,Grant Aviation,13704,NLG,10917,CDB,11
2.00,GV,Grant Aviation,13710,NME,15887,WWT,6
2.00,GV,Grant Aviation,13710,NME,15887,WWT,9
2.00,GV,Grant Aviation,13710,NME,15887,WWT,10
2.00,GV,Grant Aviation,13710,NME,15887,WWT,12
2.00,GV,Grant Aviation,13770,NUP,10405,ATT,5
2.00,GV,Grant Aviation,13770,NUP,10405,ATT,11
2.00,GV,Grant Aviation,13770,NUP,10551,BET,2
2.00,GV,Grant Aviation,13770,NUP,15862,WTL,12
2.00,GV,Grant Aviation,13894,OOK,12855,KWT,6
2.00,GV,Grant Aviation,13894,OOK,14130,PKA,7
2.00,GV,Grant Aviation,13894,OOK,15282,TNK,1
2.00,GV,Grant Aviation,13894,OOK,15282,TNK,2
2.00,GV,Grant Aviation,13894,OOK,15798,WNA,7
2.00,GV,Grant Aviation,13894,OOK,15862,WTL,6
2.00,GV,Grant Aviation,14119,PIP,10245,AKN,12
2.00,GV,Grant Aviation,14119,PIP,15448,UGS,10
2.00,GV,Grant Aviation,14130,PKA,13894,OOK,6
2.00,GV,Grant Aviation,14130,PKA,15862,WTL,12
2.00,GV,Grant Aviation,14167,PML,10917,CDB,5
2.00,GV,Grant Aviation,14234,PQS,12769,KOT,11
2.00,GV,Grant Aviation,14234,PQS,13369,MLL,7
2.00,GV,Grant Aviation,14234,PQS,13369,MLL,11
2.00,GV,Grant Aviation,14273,PTH,12638,KCL,9
2.00,GV,Grant Aviation,14273,PTH,12784,KPV,3
2.00,GV,Grant Aviation,14273,PTH,12784,KPV,9
2.00,GV,Grant Aviation,14273,PTH,12784,KPV,11
2.00,GV,Grant Aviation,14273,PTH,14119,PIP,9
2.00,GV,Grant Aviation,14273,PTH,14119,PIP,10
2.00,GV,Grant Aviation,14273,PTH,15448,UGS,7
2.00,GV,Grant Aviation,14627,RSH,10551,BET,9
2.00,GV,Grant Aviation,14718,SCM,12195,HPB,2
2.00,GV,Grant Aviation,14718,SCM,12195,HPB,4
2.00,GV,Grant Aviation,14718,SCM,12807,KSM,11
2.00,GV,Grant Aviation,14895,SMK,11844,GAL,8
2.00,GV,Grant Aviation,14919,SNP,15012,STG,6
2.00,GV,Grant Aviation,15085,SXP,10416,AUK,2
2.00,GV,Grant Aviation,15085,SXP,10416,AUK,8
2.00,GV,Grant Aviation,15085,SXP,10416,AUK,10
2.00,GV,Grant Aviation,15085,SXP,10551,BET,1
2.00,GV,Grant Aviation,15085,SXP,10551,BET,2
2.00,GV,Grant Aviation,15085,SXP,10551,BET,4
2.00,GV,Grant Aviation,15085,SXP,10551,BET,6
2.00,GV,Grant Aviation,15085,SXP,10551,BET,6
2.00,GV,Grant Aviation,15257,TLT,13894,OOK,6
2.00,GV,Grant Aviation,15282,TNK,10551,BET,6
2.00,GV,Grant Aviation,15282,TNK,13894,OOK,3
2.00,GV,Grant Aviation,15293,TOG,11053,CLP,3
2.00,GV,Grant Aviation,15293,TOG,15385,TWA,4
2.00,GV,Grant Aviation,15293,TOG,15385,TWA,11
2.00,GV,Grant Aviation,15385,TWA,15293,TOG,4
2.00,GV,Grant Aviation,15385,TWA,15293,TOG,9
2.00,GV,Grant Aviation,15385,TWA,15293,TOG,11
2.00,GV,Grant Aviation,15448,UGS,10245,AKN,2
2.00,GV,Grant Aviation,15448,UGS,10245,AKN,6
2.00,GV,Grant Aviation,15798,WNA,10551,BET,3
2.00,GV,Grant Aviation,15798,WNA,10551,BET,10
2.00,GV,Grant Aviation,15798,WNA,13894,OOK,6
2.00,GV,Grant Aviation,15853,WSN,10245,AKN,10
